VSINPH-NA1,1,YSAJO1A,15,PACUR  ,29537,40
VSISBV-NA2,1,YSAJO1A,20,BVVCS1A,16401,40
VSISCE-NA2,1,YSAJO1A,18,BVVCS2A,15368,40
VTEPPB-NA2,1,ESTATCA,21,PACAB  ,9549,40
VTEPPO-NA2,1,ESTATCA,16,PAOJO  ,5767,40
VTEPSB-NA2,1,ESTATCA,14,ESTSI2A,4029,60
VT1NAL-NA1,1,TORCA2A,5,ALBROCA,19457,40
VT1NA3-NA1,1,TORCA2A,6,ADETM2A,14885,60
VT1NC5-NA1,1,TORCA2A,8,HSBCL3A,17294,60
VT1NEM-NA1,1,TORCA2A,6,ESTAMAA,19306,40
VP2ACA-NA2,1,ESTAPEA,15,PENAB1A,5481,40
VP2ASI-NA2,1,ESTAPEA,4,YSAJO1A,1060,40
VP2BDO-NA2,1,ESTAPEA,23,ESTA24A,10201,60
VP2BPD-NA2,1,ESTAPEA,21,PADON  ,9024,40
VP2DVL-NA2,1,ESTAPEA,12,VERDB2A,6222,40
VSBNA2-NA1,1,ESTSI2A,10,AMELI3A,19318,40
VSBNA3-NA1,1,ESTSI2A,10,ADETM2A,13549,60
VSBNCN-NA1,1,ESTSI2A,12,CVANA2A,14488,60
VSBNCV-NA1,1,ESTSI2A,11,CRUVHVA,15617,60
VSBNC5-NA1,1,ESTSI2A,12,HSBCL3A,16022,60
VSBNED-NA1,1,ESTSI2A,9,DORAD1A,12310,60
VSBNEM-NA1,1,ESTSI2A,17,ESTAMAA,16505,40
VSBNE3-NA1,1,ESTSI2A,11,ESTICAA,16782,40
VSISPC-PT1,1,YSAJO1A,28,PACHO  ,28626,40
VSI7PP-NA2,1,YSAJO1A,17,PAPUE  ,9385,40
VSPDPP-NA2,1,AVE3CSA,5,PAPUE  ,2079,40
VSPD99-NA2,1,AVE3CSA,17,SSMTM3A,9669,50
VSPJC1-NA2,1,AVE3CSA,12,CONCE1A,5270,40
VT1NPC-NA1,1,TORCA2A,6,PACHO  ,21231,40
VT1NPH-NA1,1,TORCA2A,5,PACUR  ,16593,40
VT1NVV-NA1,1,TORCA2A,6,VVETK2A,16950,60
VT1PAC-NA2,1,TORCA2A,17,ESTAN1A,5989,60
VT1PAE-NA2,1,TORCA2A,18,ESTAN2A,6213,60
VT1PAZ-NA2,1,TORCA2A,24,EALCDIA,11549,30
VP2EES-NA2,1,ESTAPEA,29,ESTASIA,11085,40
VP2HC1-NA2,1,ESTAPEA,9,CONCE1A,4638,40
VP2HEB-NA2,1,ESTAPEA,25,ETBVE1A,10289,60
VP2HJV-NA2,1,ESTAPEA,8,JJVAL1A,3387,60
VP2NAL-NA1,1,ESTAPEA,14,ALBROCA,31458,40
VSBNE4-NA1,1,ESTSI2A,10,ESTVARA,15801,40
VSBNL2-NA1,1,ESTSI2A,12,LPAVA2A,14913,60
VSBNMC-NA1,1,ESTSI2A,16,MERMACA,16884,60
VSBNPC-NA1,1,ESTSI2A,15,PACHO  ,19842,40
VSBNPT-NA1,1,ESTSI2A,16,PAICT1A,19077,60
VSBNPU-NA1,1,ESTSI2A,12,URRACCA,16022,60
VSPJEB-NA2,1,AVE3CSA,12,ETBVE1A,4452,60
VSPSAL-PT1,1,AVE3CSA,15,ALBROCA,20214,40
VSPSBV-NA2,1,AVE3CSA,6,BVVCS1A,7825,40
VSPSCE-NA2,1,AVE3CSA,9,BVVCS2A,7824,40
VSPSCN-PT1,1,AVE3CSA,15,CVANA2A,15389,60
VSPSEM-PT1,1,AVE3CSA,16,ESTAMAA,16261,40
VSPSMC-PT1,1,AVE3CSA,14,MERMACA,15920,60
VVISPC-PT1,1,C39CT3A,14,PACHO  ,21935,40
VVISPH-PT1,1,VERDB1A,15,PACUR  ,21303,40
VVISPU-PT1,1,VERDB1A,10,URRACCA,15628,60
VVITPD-NA2,1,VERDB1A,31,PADON  ,14334,40
VVIUER-NA2,1,VERDB1A,9,ESTAPAA,4017,40
VP2NPH-NA1,1,ESTAPEA,14,PACUR  ,28594,40
VP2SBV-NA2,1,ESTAPEA,19,BVVCS1A,15458,40
VP2SCE-NA2,1,ESTAPEA,18,BVVCS2A,14939,40
VP2SC5-CR1,1,ESTAPEA,22,HSBCL3A,21414,60
VSBNVV-NA1,1,ESTSI2A,10,VVETK2A,15614,60
VSBRAC-NA2,1,ESTSI2A,11,ESTAN1A,3889,60
VSBRAE-NA2,1,ESTSI2A,12,ESTAN2A,4113,60
VSBREA-NA2,1,ESTSI2A,23,AMANE1A,9816,40
VSBREC-NA2,1,ESTSI2A,15,ESTACAA,5816,40
VSBRGE-NA2,1,ESTSI2A,18,GESTATA,7583,60
VSPSPC-PT1,1,AVE3CSA,14,PACHO  ,20050,40
VSPSPH-PT1,1,AVE3CSA,14,PACUR  ,18746,40
VSPTPD-NA2,1,AVE3CSA,30,PADON  ,15316,40
VSTPSB-NA2,1,ESTASLA,13,ESTSI2A,3165,60
VS1NPC-NA1,1,ETAP11A,7,PACHO  ,20022,40
VVANEM-NA1,1,POLCE3A,18,ESTAMAA,17821,40
VVANMC-NA1,1,VALLE2A,17,MERMACA,18200,60
VVANPC-NA1,1,VALLE2A,11,PACHO  ,21211,40
VVANPH-NA1,1,VALLE2A,10,PACUR  ,16573,40
VVANVV-NA1,1,VALLE2A,11,VVETK2A,16930,60
VVAPAC-NA2,1,VALLE2A,9,ESTAN1A,5467,60
VVAPAE-NA2,1,VALLE2A,10,ESTAN2A,5691,60
VP2SEM-CR1,1,ESTAPEA,27,ESTAMAA,23540,40
VP2SMC-CR1,1,ESTAPEA,27,MERMACA,23553,60
VP2SPC-CR1,1,ESTAPEA,27,PACHO  ,27683,40
VP2SPU-CR1,1,ESTAPEA,23,URRACCA,21376,60
VP2TXA-NA2,1,ESTAPEA,4,139TM2A,4014,40
VSBRLA-NA2,1,ESTSI2A,10,ANDESLA,4285,30
VSBRMS-NA2,1,ESTSI2A,17,MASMITA,6230,60
VSBRPB-NA2,1,ESTSI2A,13,PACAB  ,5886,40
VSBRPO-NA2,1,ESTSI2A,10,PAOJO  ,3722,40
VSBRPS-NA2,1,ESTSI2A,13,VPESA1A,5165,30
VSBRSD-NA2,1,ESTSI2A,6,ESTSI1A,1802,60
VSBRVE-NA2,1,ESTSI2A,12,VERAN3A,4239,40
VS1NPH-NA1,1,ETAP11A,6,PACUR  ,15384,40
VS1PPB-NA2,1,ETAP11A,12,PACAB  ,7089,40
VS1PPO-NA2,1,ETAP11A,5,PAOJO  ,3975,40
VS1PSB-NA2,1,ETAP11A,8,ESTSI2A,1859,60
VS3NAL-NA1,1,SANTA2A,7,ALBROCA,19924,40
VS3NC5-NA1,1,SANTA2A,10,HSBCL3A,17825,60
VS3NEM-NA1,1,SANTA2A,8,ESTAMAA,19773,40
VS3NMC-NA1,1,SANTA2A,14,MERMACA,18687,60
VS3NPC-NA1,1,SANTA2A,8,PACHO  ,21698,40
VS3NPH-NA1,1,SANTA2A,7,PACUR  ,17060,40
VVAPSB-NA2,1,ENTVA1A,10,ESTSI2A,3023,60
VVAZEP-NA2,1,VALLE2A,12,PODERTA,4167,40
VVAZM1-NA2,1,VALLE2A,13,MANOP1A,5700,40
VVAZST-NA2,1,VALLE2A,12,ESTASLA,3961,40
VVAZS1-NA2,1,VALLE2A,5,ETAP11A,2221,40
VVAZTE-NA2,1,VALLE2A,13,ESTATCA,4488,40
VVAZV1-NA2,1,VALLE2A,2,VALLE1A,617,30
VVENAL-NA1,1,VERAN3A,6,ALBROCA,17191,40
VVENC5-NA1,1,VERAN3A,9,HSBCL3A,15092,60
VP27CP-NA2,1,ESTAPEA,7,CPRAD1A,5475,30
VP27DB-NA2,1,ESTAPEA,6,CAL1C1A,5196,40
VP27ER-NA2,1,ESTAPEA,3,ESTAPAA,1860,40
VP27E1-NA2,1,ESTAPEA,10,ESTLP2A,5609,40
VP27LR-NA2,1,ESTAPEA,11,PUEBL4A,5690,60
VP27PP-NA2,1,ESTAPEA,16,PAPUE  ,8442,40
VP27SP-NA2,1,ESTAPEA,14,AVE3CSA,8331,40
VSBRVR-NA2,1,ESTSI2A,19,VILRICA,8231,40
VSBXAZ-NA2,1,ESTSI2A,16,EALCDIA,7831,30
VSBXBN-NA2,1,ESTSI2A,35,DONBN2A,15949,60
VS3NVV-NA1,1,SANTA2A,8,VVETK2A,17417,60
VS3PAC-NA2,1,SANTA2A,17,ESTAN1A,5449,60
VS3PAE-NA2,1,SANTA2A,18,ESTAN2A,5673,60
VT1PEA-NA2,1,TORCA2A,31,AMANE1A,13534,40
VT1PLA-NA2,1,TORCA2A,16,ANDESLA,6385,30
VT1PPB-NA2,1,TORCA2A,21,PACAB  ,9604,40
VP2799-NA2,1,ESTAPEA,26,SSMTM3A,13691,50
VP7NPH-NA1,1,POLSI2A,3,PACUR  ,14535,40
VP7PPB-NA2,1,POLSI2A,16,PACAB  ,7951,40
VP7PPO-NA2,1,POLSI2A,8,PAOJO  ,3594,40
VP7PSB-NA2,1,POLSI2A,6,ESTSI2A,1856,60
VP8BDR-NA2,1,PPAPC2A,15,PARED1A,11153,60
VSBXCH-NA2,1,ESTSI2A,53,CHAGR1A,28854,60
VS3PBN-NA2,1,SANTA2A,41,DONBN2A,19127,60
VS3PEA-NA2,1,SANTA2A,31,AMANE1A,12994,40
VS3PEC-NA2,1,SANTA2A,21,ESTACAA,8994,40
VVAPAZ-NA2,1,VALLE2A,13,EALCDIA,7696,30
VVAPBN-NA2,1,VALLE2A,30,DONBN2A,15814,60
VP8BPD-NA2,1,PPAPC2A,23,PADON  ,13915,40
VP8BP4-NA2,1,PPAPC2A,2,PPAPC1A,914,40
VP8EES-NA2,1,PPAPC2A,29,ESTASIA,16782,40
VP8EMX-NA2,1,PPAPC2A,24,MAINT1A,15636,40
VSBXS2-NA2,1,ESTSI2A,25,SANVI2A,13048,60
VSDFEP-NA2,1,ESTSI1A,15,PODERTA,5855,40
VSDXS7-NA2,1,LAJTK2A,45,SANVI1A,21367,60
VS3PLA-NA2,1,SANTA2A,16,ANDESLA,5845,30
VS3PPB-NA2,1,SANTA2A,21,PACAB  ,9064,40
VS3PPO-NA2,1,SANTA2A,16,PAOJO  ,5282,40
VS3PPS-NA2,1,SANTA2A,19,VPESA1A,6725,30
VVENMC-NA1,1,VERAN3A,13,MERMACA,15954,60
VVENPC-NA1,1,VERAN3A,7,PACHO  ,18965,40
VVENPH-NA1,1,VERAN3A,5,PACUR  ,14327,40
VVENST-NA2,1,VERAN3A,14,ESTASLA,5618,40
VVENTE-NA2,1,VERAN3A,13,ESTATCA,6110,40
VVERAC-NA2,1,VERAN3A,3,ESTAN1A,1135,60
VVERLA-NA2,1,VERAN3A,3,ANDESLA,850,30
VVERPB-NA2,1,VERAN3A,19,PACAB  ,8526,40
VVERPF-NA2,1,VERAN3A,11,PBAVE1A,5881,40
VVERPO-NA2,1,VERAN3A,4,PAOJO  ,1390,40
VP8SAL-PT1,1,PPAPC2A,43,ALBROCA,44239,40
VP8SBV-NA2,1,PPAPC2A,32,BVVCS1A,32122,40
VSDFM1-NA2,1,ESTSI1A,13,MANOP1A,6918,40
VSDFPN-NA2,1,ESTSI1A,7,POLIC1A,3992,30
VSDFP7-NA2,1,ESTSI1A,6,POLSI2A,3727,30
VSDFST-NA2,1,ESTSI1A,15,ESTASLA,5649,40
VSDFS1-NA2,1,ESTSI1A,9,ETAP11A,3897,40
VSDFTE-NA2,1,ESTSI1A,15,ESTATCA,6206,40
VS3PSB-NA2,1,SANTA2A,14,ESTSI2A,3544,60
VS3PVE-NA2,1,SANTA2A,18,VERAN3A,5799,40
VS3PVR-NA2,1,SANTA2A,25,VILRICA,9791,40
VS3ZEP-NA2,1,SANTA2A,2,PODERTA,585,40
VS3ZM1-NA2,1,SANTA2A,13,MANOP1A,4623,40
VS3ZST-NA2,1,SANTA2A,2,ESTASLA,379,40
VS3ZS1-NA2,1,SANTA2A,8,ETAP11A,2011,40
VS3ZTE-NA2,1,SANTA2A,2,ESTATCA,936,40
VT1PPF-NA2,1,TORCA2A,27,PBAVE1A,11897,40
VT1PPO-NA2,1,TORCA2A,16,PAOJO  ,5822,40
VT1PSB-NA2,1,TORCA2A,14,ESTSI2A,4084,60
VP8SCE-NA2,1,PPAPC2A,32,BVVCS2A,31603,40
VP8SEM-PT1,1,PPAPC2A,40,ESTAMAA,40204,40
VSDFTR-NA2,1,ESTSI1A,18,TTOTC1A,6824,40
VSDFV1-NA2,1,ESTSI1A,11,VALLE1A,5865,30
VSDNAL-NA1,1,ESTSI1A,4,ALBROCA,16326,40
VSDNA2-NA1,1,ESTSI1A,5,AMELI3A,17523,40
VSDNA3-NA1,1,ESTSI1A,5,ADETM2A,11754,60
VSDNCN-NA1,1,ESTSI1A,7,CVANA2A,12693,60
VSDNCV-NA1,1,ESTSI1A,6,CRUVHVA,13822,60
VSDNC5-NA1,1,ESTSI1A,7,HSBCL3A,14227,60
VSDNED-NA1,1,ESTSI1A,4,DORAD1A,10515,60
VSDNEM-NA1,1,ESTSI1A,12,ESTAMAA,14710,40
VSDNE3-NA1,1,ESTSI1A,6,ESTICAA,14987,40
VSDNE4-NA1,1,ESTSI1A,5,ESTVARA,14006,40
VSDNL2-NA1,1,ESTSI1A,7,LPAVA2A,13118,60
VS3ZTR-NA2,1,SANTA2A,5,TTOTC1A,1562,40
VS3ZV1-NA2,1,SANTA2A,13,VALLE1A,3930,30
VACARV1-N2,1,ESTAN2A,9,VALLE1A,5629,30
VACCNEM-R1,1,ESTAN1A,13,ESTAMAA,15476,40
VTAFV1-NA2,1,TABLA3A,12,VALLE1A,5233,30
VTAFS7-NA2,1,MILTK2A,45,SANVI1A,20746,60
VVVKVR-NA2,1,VVETK1A,17,VILRICA,8978,40
VVAPCH-NA2,1,VALLE2A,48,CHAGR1A,28719,60
VVAPEA-NA2,1,VALLE2A,20,AMANE1A,9681,40
VVAPEC-NA2,1,VALLE2A,10,ESTACAA,5681,40
VVAPLA-NA2,1,VALLE2A,8,ANDESLA,5863,30
VVAPPB-NA2,1,VALLE2A,10,PACAB  ,5751,40
VVAPPO-NA2,1,VALLE2A,8,PAOJO  ,5300,40
VP8SPC-PT1,1,PPAPC2A,40,PACHO  ,44347,40
VP8SPH-PT1,1,PPAPC2A,40,PACUR  ,43043,40
VP8SPU-PT1,1,PPAPC2A,36,URRACCA,38040,60
VSDNMC-NA1,1,ESTSI1A,11,MERMACA,15089,60
VSDNPC-NA1,1,ESTSI1A,5,PACHO  ,18100,40
VSDNPH-NA1,1,ESTSI1A,4,PACUR  ,13462,40
VSDNPT-NA1,1,ESTSI1A,11,PAICT1A,17282,60
VSDNPU-NA1,1,ESTSI1A,7,URRACCA,14227,60
VSDNVV-NA1,1,ESTSI1A,5,VVETK2A,13819,60
VSDRAC-NA2,1,ESTSI1A,6,ESTAN1A,2094,60
VSDRAE-NA2,1,ESTSI1A,7,ESTAN2A,2318,60
VSDREA-NA2,1,ESTSI1A,28,AMANE1A,12636,40
VTANAL-NA1,1,TABLA3A,5,ALBROCA,16750,40
VTANA2-NA1,1,TABLA3A,6,AMELI3A,17947,40
VTANA3-NA1,1,TABLA3A,6,ADETM2A,12178,60
VTANCN-NA1,1,TABLA3A,8,CVANA2A,13117,60
VTANC5-NA1,1,TABLA3A,8,HSBCL3A,14651,60
VTANED-NA1,1,TABLA3A,5,DORAD1A,10939,60
VTANEM-NA1,1,TABLA3A,13,ESTAMAA,15134,40
VTANEP-NA2,1,TABLA3A,13,PODERTA,5318,40
VTANE3-NA1,1,TABLA3A,7,ESTICAA,15411,40
VTANE4-NA1,1,TABLA3A,6,ESTVARA,14430,40
VTANL2-NA1,1,TABLA3A,8,LPAVA2A,13542,60
VVERSB-NA2,1,VERAN3A,8,ESTSI2A,2320,60
VVERVR-NA2,1,VERAN3A,8,VILRICA,4315,40
VVEZPS-NA2,1,VERAN3A,2,VPESA1A,926,30
VVIJP6-NA2,1,VERDB1A,16,PREAL2A,7661,50
VVISAL-PT1,1,VERDB1A,17,ALBROCA,21827,40
VVISBV-NA2,1,VERDB1A,6,BVVCS1A,9710,40
VVISCE-NA2,1,VERDB1A,6,BVVCS2A,9191,40
VVISEM-PT1,1,VERDB1A,14,ESTAMAA,17792,40
VP85CP-NA2,1,PPAPC2A,34,CPRAD1A,22436,30
VP85ER-NA2,1,PPAPC2A,33,ESTAPAA,20990,40
VSDREC-NA2,1,ESTSI1A,18,ESTACAA,8636,40
VSDRGE-NA2,1,ESTSI1A,13,GESTATA,5788,60
VSDRLA-NA2,1,ESTSI1A,5,ANDESLA,2490,30
VSDRMS-NA2,1,ESTSI1A,11,MASMITA,3985,60
VSDRPB-NA2,1,ESTSI1A,18,PACAB  ,8706,40
VSDRPO-NA2,1,ESTSI1A,5,PAOJO  ,1927,40
VSDRPS-NA2,1,ESTSI1A,8,VPESA1A,3370,30
VTANMC-NA1,1,TABLA3A,12,MERMACA,15513,60
VTANM1-NA2,1,TABLA3A,10,MANOP1A,4937,40
VTANPC-NA1,1,TABLA3A,6,PACHO  ,18524,40
VTANPH-NA1,1,TABLA3A,5,PACUR  ,13886,40
VTANPN-NA2,1,TABLA3A,6,POLIC1A,3051,30
VTANPT-NA1,1,TABLA3A,12,PAICT1A,17706,60
VTANPU-NA1,1,TABLA3A,8,URRACCA,14651,60
VTANP7-NA2,1,TABLA3A,6,POLSI2A,2777,30
VTANST-NA2,1,TABLA3A,14,ESTASLA,5177,40
VTANS1-NA2,1,TABLA3A,8,ETAP11A,3425,40
VT1PVE-NA2,1,TORCA2A,18,VERAN3A,6339,40
VT1PVR-NA2,1,TORCA2A,24,VILRICA,10331,40
VT1ZEP-NA2,1,TORCA2A,2,PODERTA,952,40
VT1ZM1-NA2,1,TORCA2A,11,MANOP1A,4156,40
VT1ZST-NA2,1,TORCA2A,2,ESTASLA,919,40
VT1ZTE-NA2,1,TORCA2A,2,ESTATCA,192,40
VT1ZTR-NA2,1,TORCA2A,3,TTOTC1A,1095,40
VT1ZV1-NA2,1,TORCA2A,13,VALLE1A,4470,30
VVANAL-NA1,1,VALLE2A,10,ALBROCA,19437,40
VP85PP-NA2,1,PPAPC2A,42,PAPUE  ,26690,40
VP85VL-NA2,1,PPAPC2A,41,VERDB2A,24088,40
VSDRS3-NA2,1,ESTSI1A,14,SANTA2A,5270,40
VSDRVE-NA2,1,ESTSI1A,7,VERAN3A,2444,40
VSDRVR-NA2,1,ESTSI1A,13,VILRICA,6436,40
VSDXAZ-NA2,1,ESTSI1A,21,EALCDIA,10651,30
VTANTE-NA2,1,TABLA3A,13,ESTATCA,5669,40
VTANTR-NA2,1,TABLA3A,18,TTOTC1A,6720,40
VTANVV-NA1,1,TABLA3A,6,VVETK2A,14243,60
VTARAC-NA2,1,TABLA3A,2,ESTAN1A,353,60
VTARAE-NA2,1,TABLA3A,3,ESTAN2A,970,60
VTAREC-NA2,1,TABLA3A,19,ESTACAA,8004,40
VTARGE-NA2,1,TABLA3A,9,GESTATA,4047,60
VTARLA-NA2,1,TABLA3A,4,ANDESLA,706,30
VTARMS-NA2,1,TABLA3A,8,MASMITA,2694,60
VPU2PH-NA1,1,URRACCA,5,PACUR  ,5003,40
VPU4AL-NA1,1,URRACCA,6,ALBROCA,6471,40
VPU4EM-NA1,1,URRACCA,5,ESTAMAA,2164,40
VPU4PC-NA1,1,URRACCA,5,PACHO  ,6307,40
VPXACA-NA2,1,PEGRE1A,16,PENAB1A,5810,40
VPXAP2-NA2,1,PEGRE1A,3,ESTAPEA,648,40
VPXASI-NA2,1,PEGRE1A,2,YSAJO1A,711,40
VPXBPD-NA2,1,PEGRE1A,22,PADON  ,9353,40
VPXHC1-NA2,1,PEGRE1A,9,CONCE1A,4110,40
VP86P2-NA2,1,PPAPC2A,32,ESTAPEA,19430,40
VSANAL-NA1,1,SALIDLA,4,ALBROCA,16951,40
VSANM1-NA2,1,SALIDLA,9,MANOP1A,5138,40
VSANPC-NA1,1,SALIDLA,5,PACHO  ,18725,40
VSANPH-NA1,1,SALIDLA,4,PACUR  ,14087,40
VSANST-NA2,1,SALIDLA,13,ESTASLA,5378,40
VSANS1-NA2,1,SALIDLA,7,ETAP11A,3626,40
VSANVV-NA1,1,SALIDLA,5,VVETK2A,14444,60
VSARAC-NA2,1,SALIDLA,3,ESTAN1A,176,60
VSDXBN-NA2,1,ESTSI1A,38,DONBN2A,18769,60
VSDXCH-NA2,1,ESTSI1A,56,CHAGR1A,31674,60
VTARPB-NA2,1,TABLA3A,18,PACAB  ,8085,40
VTARPF-NA2,1,TABLA3A,12,PBAVE1A,6261,40
VTARPO-NA2,1,TABLA3A,3,PAOJO  ,949,40
VTARPS-NA2,1,TABLA3A,4,VPESA1A,2022,30
VTARSB-NA2,1,TABLA3A,6,ESTSI2A,1890,60
VTARVE-NA2,1,TABLA3A,3,VERAN3A,1096,40
VTARVR-NA2,1,TABLA3A,10,VILRICA,4695,40
VTAXAZ-NA2,1,TABLA3A,22,EALCDIA,10019,30
VPXHEB-NA2,1,PEGRE1A,24,ETBVE1A,9761,60
VPXHJV-NA2,1,PEGRE1A,7,JJVAL1A,2859,60
VPXNAL-NA1,1,PEGRE1A,13,ALBROCA,30930,40
VPXNA3-NA1,1,PEGRE1A,14,ADETM2A,26358,60
VPXSBV-NA2,1,PEGRE1A,18,BVVCS1A,14930,40
VSAREC-NA2,1,SALIDLA,17,ESTACAA,8216,40
VSARLA-NA2,1,SALIDLA,2,ANDESLA,545,30
VSARPB-NA2,1,SALIDLA,17,PACAB  ,8286,40
VSARPF-NA2,1,SALIDLA,13,PBAVE1A,6084,40
VSARPO-NA2,1,SALIDLA,3,PAOJO  ,1150,40
VSARSB-NA2,1,SALIDLA,5,ESTSI2A,2091,60
VSARVE-NA2,1,SALIDLA,3,VERAN3A,743,40
VSARVR-NA2,1,SALIDLA,11,VILRICA,4518,40
CHKMA-R,1,ROCTK2A,88,CHAGR2A,39017,60
CHPAL-I,1,CHAGR1A,31,ALBROCG,37047,40
MPVAL-R,1,PBAVE4A,74,PENAB2A,32467,40
TOKMA-I,1,GCVTM4A,66,ESTAMAN,31575,40
TOKMA-R,1,ESTAMAN,67,ESTASIB,31173,40
VVR4C5-NA1,1,PBAVE4A,26,HSBCL3A,11780,60
VVR4EM-NA1,1,VILRICA,30,ESTAMAA,13905,40
VVR4PC-NA1,1,VILRICA,30,PACHO  ,18048,40
COSAL-I,1,BVVCS1A,17,ALBROCF,15331,40
DIKAL-I,1,PARED2A,67,ALBROCB,34917,40
MPVMA-R,1,ESTAMAK,70,PENAB2A,26965,40
PEKAL-I,1,ESTAPEA,45,ALBROCB,24897,40
TOVAL-R,1,ALBROCA,82,ESTASIC,37636,40
VVR4PH-NA1,1,VILRICA,30,PACUR  ,16744,40
VVVKC5-NA1,1,VVETK1A,6,HSBCL3A,4627,60
VACCNEP-N2,1,ESTAN1A,16,PODERTA,6036,40
VACCNM1-B2,1,ESTAN1A,11,MANOP1A,5417,40
VVVKVV-NA1,1,VVETK1A,2,VVETK2A,2059,60
VVVLMC-NA1,1,VVETK1A,5,MERMACA,4561,60
VVVMMS-NA2,1,VVETK1A,12,MASMITA,5968,60
VVVNAC-NA2,1,VVETK1A,7,ESTAN1A,12316,60
VVVNAL-NA1,1,VVETK1A,3,ALBROCA,3475,40
DIKAL-R,1,ALBROCB,73,PARED2A,37176,60
PEKAL-R,1,ALBROCB,51,ESTAPEA,26817,40
PEKCS-I,1,ESTAPEA,35,VVETK1A,18366,60
TOVMA-R,1,ESTAMAL,78,ESTASIC,32134,40
VVVNAZ-NA2,1,VVETK1A,21,EALCDIA,19715,30
VVVNDB-NA2,1,VVETK1A,12,CAL1C1A,25955,40
VVVNEA-NA2,1,VVETK1A,28,AMANE1A,21700,40
VVVNEC-NA2,1,VVETK1A,17,ESTACAA,18294,40
VVVNER-NA2,1,VVETK1A,11,ESTAPAA,24703,40
DIVAL-R,1,ALBROCA,84,PARED2A,38137,60
PEKCS-R,1,VVETK2A,38,ESTAPEA,18631,40
PEKMA-I,1,ESTAPEA,43,ESTAMAN,21508,40
VAKAL-I,1,VALLE1A,41,ALBROCC,19587,40
VAKAL-R,1,ALBROCC,45,VALLE2A,20911,30
VALKVR-NA2,1,ALBROCA,21,VILRICA,14660,40
VVVNM1-NA2,1,VVETK1A,10,MANOP1A,15033,40
VVVNPB-NA2,1,VVETK1A,18,PACAB  ,17770,40
VVVNPD-NA2,1,VVETK1A,12,PADON  ,31147,40
VVVNPN-NA2,1,VVETK1A,6,POLIC1A,13129,30
VVVNPO-NA2,1,VVETK1A,5,PAOJO  ,11925,40
VVVNPP-NA2,1,VVETK1A,6,PAPUE  ,21776,40
VVVNPS-NA2,1,VVETK1A,8,VPESA1A,13368,30
VVVNP2-NA2,1,VVETK1A,17,ESTAPEA,27335,40
VVVNSB-NA2,1,VVETK1A,6,ESTSI2A,11575,60
DOKAL-I,1,ESTA24A,56,ALBROCB,31350,40
DOKAL-R,1,ALBROCB,61,24DDI2A,33369,60
PEKMA-R,1,ESTAMAN,46,ESTAPEA,21230,40
PEVAL-R,1,ALBROCA,62,ESTAPEB,27695,40
VAM0S7-NA2,1,AMANE2A,38,SANVI1A,16042,60
VBNNPC-NA1,1,DONBN1A,5,PACHO  ,28508,40
VBNNPH-NA1,1,DONBN1A,6,PACUR  ,23871,40
VCHNAL-NA1,1,CHAGR2A,23,ALBROCA,39711,40
VCHNPC-NA1,1,CHAGR2A,24,PACHO  ,41485,40
VVVNSI-NA2,1,VVETK1A,16,YSAJO1A,27131,40
VVVNST-NA2,1,VVETK1A,13,ESTASLA,15255,40
VVVNS1-NA2,1,VVETK1A,8,ETAP11A,13503,40
VVVNTE-NA2,1,VVETK1A,13,ESTATCA,15812,40
VVVNVE-NA2,1,VVETK1A,7,VERAN3A,12442,40
VVVNV1-NA2,1,VVETK1A,10,VALLE1A,14862,30
VVVOPC-NA1,1,VVETK1A,3,PACHO  ,5005,40
VVVOPH-NA1,1,VVETK1A,3,PACUR  ,3894,40
VVVSBV-NA2,1,VVETK1A,9,BVVCS1A,10534,40
DOKCS-I,1,ESTA24A,46,VVETK1A,24819,60
DOKCS-R,1,VVETK2A,49,24DDI2A,25268,60
PEVMA-R,1,ESTAMAK,58,ESTAPEB,22193,40
VPCMMS-NA2,1,ES12O2A,23,MASMITA,13368,60
VPCNS7-NA2,1,PACHO  ,45,SANVI1A,36367,60
VPHKGE-NA2,1,PACUR  ,17,GESTATA,9128,60
VVVSCA-NA2,1,VVETK1A,20,PENAB1A,26822,40
VVVSCE-NA2,1,VVETK1A,10,BVVCS2A,11128,40
VVVSCU-CR2,1,VVETK1A,15,CIRCU2A,19362,40
VVVSC1-CR2,1,VVETK1A,20,CONCE1A,21751,40
VVVSEB-NA2,1,VVETK1A,15,ETBVE1A,14227,60
VVVSEL-NA2,1,VVETK1A,15,ETBVE2A,13528,40
DOKMA-I,1,ESTA24A,54,ESTAMAN,27961,40
PGVAL-R,1,ALBROCA,68,PAGOS2A,30234,40
PIKAL-I,1,MANOP1A,55,ALBROCC,24368,40
VPO0S7-NA2,1,PANTK2A,44,SANVI1A,20847,60
VSBXS7-NA2,1,ESTSI2A,40,SANVI1A,18547,60
VVVSET-NA2,1,VVETK1A,12,COEST1A,13337,60
VVVSPG-NA2,1,VVETK1A,15,PAGMN1A,26022,50
VVVSSP-LB2,1,VVETK1A,11,AVE3CSA,16372,40
VVVVEM-NA1,1,VVETK1A,9,ESTAMAA,3142,40
12OMA,1,ESTAMAJ,11,ESTAMAJ,3088,40
BCKCS-R,1,PCOTM2A,53,CAL1C2A,23396,40
DOKMA-R,1,ESTAMAN,57,24DDI2A,27867,60
DOVAL-R,1,ALBROCA,71,24DDI2A,34330,60
PIKAL-R,1,ALBROCC,58,MANOP2A,25215,40
